fec_id,state,district,incumbent,candidate_name,party,primary_votes,runoff_votes,general_votes,ge_winner
H2PA02139,PA,02,FALSE,"Mansfield, Robert Allen, Jr.",R,5562,0,33381,N
H2PA02147,PA,02,FALSE,"Foster, James",I,0,0,4829,N
H2PA03111,PA,03,FALSE,"Eaton, Missa",D,28355,0,123933,N
H2PA04135,PA,04,FALSE,"Perry, Scott",R,34881,0,181603,W
H2PA04143,PA,04,FALSE,"Perkinson, Harry",D,14188,0,104643,N
H2PA04150,PA,04,FALSE,"Martin, Eric Robert",R,2159,0,0,N
H2PA04168,PA,04,FALSE,"Summers, Sean E.",R,9316,0,0,N
H2PA04176,PA,04,FALSE,"Swomley, Mark M.",R,2150,0,0,N
H2PA04184,PA,04,FALSE,"Lee, Ken",D,11134,0,0,N
H2PA04192,PA,04,FALSE,"Downs, Kevin E.",R,1451,0,0,N
H2PA04218,PA,04,FALSE,"Wolf, Wayne W.",I,0,0,11524,N
H2PA05058,PA,05,FALSE,"Dumas, Charles",D,25252,0,104725,N
H2PA06080,PA,17,TRUE,"Holden, Tim",D,24953,0,0,N
H2PA06114,PA,06,TRUE,"Gerlach, Jim",R,45206,0,191725,W
H2PA07070,PA,07,FALSE,"Badey, George",D,20075,0,143509,N
H2PA08102,PA,08,FALSE,"Boockvar, Kathy",D,25595,0,152859,N
H2PA09035,PA,09,TRUE,"Shuster, Bill",R,41735,0,169177,W
H2PA09084,PA,09,FALSE,"Ramsburg, Karen",W,1581,0,105128,N
H2PA10090,PA,10,FALSE,"Scollo, Philip",D,19291,0,94227,N
H2PA11098,PA,11,TRUE,"Barletta, Lou",R,49511,0,166967,W
H2PA11106,PA,11,FALSE,"Vinsko, Bill",D,15609,0,0,N
H2PA13110,PA,13,FALSE,"Rooney, Joseph James",R,21644,0,93918,N
H2PA14084,PA,14,FALSE,"Lessmann, Hans F.",R,15936,0,75702,N
H2PA14092,PA,14,FALSE,"Brooks, Janis C.",D,12484,0,0,N
H2PA15099,PA,15,FALSE,"Daugherty, Richard",D,14623,0,128764,N
H2PA15107,PA,15,FALSE,"Eaton, Jackson",D,10265,0,0,N
H2PA16063,PA,16,FALSE,"Strader, Aryanna C.",D,15839,0,111185,N
H2PA16071,PA,16,FALSE,"Bednarski, James F.",B,0,0,5154,N
H2PA17079,PA,17,FALSE,"Cartwright, Matthew A.",D,33255,0,161393,W
H2PA17087,PA,17,FALSE,"Cummings, Laureen A.",R,26953,0,106208,N
H2PA18143,PA,18,TRUE,"Murphy, Tim",R,32854,0,216727,W
H2PA18150,PA,18,FALSE,"Maggi, Lawrence",D,39096,0,122146,N
H2PA18176,PA,18,FALSE,"Feinberg, Evan Gary",R,18937,0,0,N
H2PA19109,PA,04,FALSE,"Koffenberger, Michael Bryant ",L,0,0,6210,N
H2PA19117,PA,04,FALSE,"Waga, Theodore, III",R,3086,0,0,N
H2PR00065,PR,00,FALSE,"Cox Alomar, Roberto",P,0,0,881181,N
H2PR00073,PR,00,FALSE,"Mercado Nieves, Juan Manuel",P,0,0,38941,N
H2PR00081,PR,00,FALSE,"Guzmán Rivera, Mária de Lourdes ",M,0,0,11764,N
H2PR00099,PR,00,FALSE,"Guillont Juarbe, Sadiasept ",P,0,0,5647,N
H2PR00107,PR,00,FALSE,"Córdova Iturregui, Felix ",P,0,0,13120,N
H2RI01178,RI,01,FALSE,"Doherty, Brendan P.",R,0,0,83737,N
H2RI01186,RI,01,FALSE,"Young, Christopher F.",D,3701,0,0,N
H2RI01194,RI,01,FALSE,"Vogel, David S.",I,0,0,12504,N
H2RI02135,RI,02,FALSE,"Riley, Michael G.",R,5283,0,78189,N
H2RI02143,RI,02,FALSE,"Collins, Abel G.",I,0,0,20212,N
H2SC00020,SC,07,FALSE,"Bauer, Andre",R,12037,13173,0,N
H2SC01069,SC,01,FALSE,"Rose, Bobbie",D,0,0,103557,N
H2SC02042,SC,06,TRUE,"Clyburn, James E. ""Jim""",D,0,0,218717,W
H2SC02059,SC,02,TRUE,"Wilson, Joe",R,23062,0,196116,W
H2SC03115,SC,03,FALSE,"Gaither, Cason",D,2464,0,0,N
H2SC04097,SC,04,FALSE,"Tobias, Jimmy",D,1528,0,0,N
H2SC04105,SC,04,FALSE,"Morrow, Deb",D,3678,0,89964,N
H2SC04113,SC,04,FALSE,"Sumerel, Jeff",G,0,0,3390,N
H2SC05086,SC,05,FALSE,"Knott, Joyce",D,0,0,123443,N
H2SC07033,SC,07,FALSE,"Diggs, Parnell",D,1408,0,0,N
H2SC07041,SC,07,FALSE,"Vick, Ted",D,2375,0,0,N
H2SC07058,SC,07,FALSE,"Brittain, Preston",D,12347,6733,0,N
H2SC07066,SC,07,FALSE,"Rice, Tom",R,10252,16844,153068,W
H2SC07074,SC,07,FALSE,"Jordan, Jay",R,8107,0,0,N
H2SC07090,SC,07,FALSE,"Mader, Jim",R,180,0,0,N
H2SC07108,SC,07,FALSE,"Tinubu, Gloria Bromell",D,16404,17930,122389,N
H2SC07116,SC,07,FALSE,"Wallace, Randal",R,691,0,0,N
H2SC07124,SC,07,FALSE,"Prosser, Chad",R,3824,0,0,N
H2SC07132,SC,07,FALSE,"Culler, Renee",R,279,0,0,N
H2SC07140,SC,07,FALSE,"Pavilack, Harry",D,1132,0,0,N
H2SD00134,SD,00,FALSE,"Varilek, Matt",D,21759,0,153789,N
H2SD01033,SD,00,FALSE,"Barth, Jeff",D,8494,0,0,N
H2TN01072,TN,01,FALSE,"Woodruff, Alan",D,5687,0,47663,N
H2TN01080,TN,01,FALSE,"Brackett, Karen Sherry",I,0,0,4837,N
H2TN01098,TN,01,FALSE,"Salyer, Michael D.",I,0,0,2048,N
H2TN02021,TN,02,FALSE,"Goodale, Troy Christopher",D,5617,0,54522,N
H2TN02088,TN,02,FALSE,"Ciparro, Nick",R,3317,0,0,N
H2TN02096,TN,02,FALSE,"Leinweber, Joseph, Jr.",R,3919,0,0,N
H2TN02104,TN,02,FALSE,"Stewart, Brandon",I,0,0,2974,N
H2TN02112,TN,02,FALSE,"Dryer, Norris",G,0,0,5733,N
H2TN03128,TN,03,FALSE,"Wamp, Weston",R,21997,0,0,N
H2TN03136,TN,03,FALSE,"Taylor, Bill",D,7342,0,0,N
H2TN03144,TN,03,FALSE,"Headrick, Mary M.",D,14925,0,91094,N
H2TN03151,TN,03,FALSE,"Mayfield, Scottie",R,23779,0,0,N
H2TN03169,TN,03,FALSE,"Bhalla, Ron",R,926,0,0,N
H2TN03177,TN,03,FALSE,"Deniston, Matthew",I,0,0,7905,N
H2TN04258,TN,04,FALSE,"Stewart, Eric",D,17378,0,102022,N
H2TN04266,TN,04,FALSE,"Kelley, Shannon",R,10927,0,0,N
H2TN05131,TN,05,TRUE,"Cooper, Jim",D,28110,0,171621,W
H2TN05255,TN,05,FALSE,"Jones, Justin",R,3381,0,0,N
H2TN05263,TN,05,FALSE,"Smith, John (Big John)",R,4200,0,0,N
H2TN05271,TN,05,FALSE,"Staats, Brad",R,5462,0,86240,N
H2TN06030,TN,07,TRUE,"Blackburn, Marsha",R,41524,0,182730,W
H2TN06121,TN,06,FALSE,"Beasley, Scott",I,0,0,34766,N
H2TN06139,TN,06,FALSE,"Robinson, Rachel",W,0,0,455,N
H2TN06147,TN,06,FALSE,"Riley, Pat",G,0,0,21633,N
H2TN07160,TN,07,FALSE,"Arnold, Jack",I,0,0,4256,N
H2TN07178,TN,07,FALSE,"Amouzouvik, Credo",D,10436,0,61679,N
H2TN07186,TN,07,FALSE,"Akin, Wm. Ryan",I,0,0,2740,N
H2TN07194,TN,07,FALSE,"Ladner, Leonard D. (Lenny)",I,0,0,1261,N
H2TN07202,TN,07,FALSE,"Switzer, Howard",G,0,0,4640,N
H2TN08077,TN,08,FALSE,"Hart, James",I,0,0,6139,N
H2TN08119,TN,08,FALSE,"Bradley, Wes",D,6771,0,0,N
H2TN08127,TN,08,FALSE,"Dixon, Timothy D.",D,6951,0,79490,N
H2TN08135,TN,08,FALSE,"Stoscheck, Christa",D,4621,0,0,N
H2TN08143,TN,08,FALSE,"Justice, Annette",R,9288,0,0,N
H2TN09141,TN,09,FALSE,"Hart, Tomeka",D,5944,0,0,N
H2TN09158,TN,09,FALSE,"Stooksberry, Rollin Wilson",R,1858,0,0,N
H2TN09166,TN,09,FALSE,"Saulsberry, Brian L.",I,0,0,1448,N
H2TN09174,TN,09,FALSE,"Joiner, Gregory M.",I,0,0,1372,N
H2TN09190,TN,09,FALSE,"Smith, Kimberlee E.",W,0,0,2,N
H2TX00015,TX,30,TRUE,"Johnson, Eddie Bernice",D,23346,0,171059,W
H2TX00098,TX,12,FALSE,"Lawrence, Bill",R,8611,0,0,N
H2TX00114,TX,24,FALSE,"Stinchfield, Grant",R,13184,0,0,N
H2TX00130,TX,02,FALSE,"Duncan, Kenneth",L,0,0,4140,N
H2TX01062,TX,01,FALSE,"McKellar, Shirley J.",D,8207,0,67222,N
H2TX01070,TX,01,FALSE,"Patterson, Clark",L,0,0,4114,N
H2TX02094,TX,02,FALSE,"Dougherty, Jim",D,6676,0,80512,N
H2TX02102,TX,02,FALSE,"Roberts, Mark A.",G,0,0,2012,N
H2TX03118,TX,03,TRUE,"Johnson, Sam",R,33592,0,187180,W
H2TX03126,TX,32,TRUE,"Sessions, Pete",R,29523,0,146653,W
H2TX03258,TX,03,FALSE,"Caesar, Josh",R,2002,0,0,N
H2TX04082,TX,04,FALSE,"Griffing, Thomas",L,0,0,7262,N
H2TX04090,TX,04,FALSE,"Rostek, Fred",W,0,0,188,N
H2TX05121,TX,05,TRUE,"Hensarling, Jeb",R,41348,0,134091,W
H2TX05204,TX,05,FALSE,"Mrosko, Linda S.",D,2778,1848,69178,N
H2TX05212,TX,05,FALSE,"Wallace, Pat",D,2097,0,0,N
H2TX06111,TX,06,FALSE,"Kuchar, Frank C.",R,4725,0,0,N
H2TX06129,TX,06,FALSE,"Chow, Joe",R,8154,0,0,N
H2TX06137,TX,06,FALSE,"Jaquess, Don",D,698,0,0,N
H2TX06152,TX,33,FALSE,"Alameel, David",D,2064,0,0,N
H2TX06178,TX,06,FALSE,"Hinojosa-Flores, Brianna",D,3483,0,0,N
H2TX06186,TX,33,FALSE,"Quintanilla, Carlos",D,286,0,0,N
H2TX06194,TX,06,FALSE,"Parmer, Brandon",G,0,0,2017,N
H2TX07028,TX,07,FALSE,"Andrews, Phillip",D,1876,0,0,N
H2TX07036,TX,07,FALSE,"Cargas, James",D,2410,2121,85553,N
H2TX07044,TX,07,FALSE,"Findley, Lance",G,0,0,1822,N
H2TX08075,TX,08,FALSE,"Youngblood, Larry",R,15181,0,5958,N
H2TX08083,TX,08,FALSE,"Burns, Neil",D,5789,0,51051,N
H2TX09123,TX,09,FALSE,"Foster, Vanessa",G,0,0,1743,N
H2TX10097,TX,25,FALSE,"Beltz, Ernie, Jr.",R,596,0,0,N
H2TX10105,TX,10,FALSE,"Traylor, Eddie",R,7664,0,0,N
H2TX10113,TX,10,FALSE,"Cadien, Tawana W.",D,8061,0,95710,N
H2TX10121,TX,10,FALSE,"Miller, William E., Jr.",D,6169,0,0,N
H2TX10139,TX,10,FALSE,"Priest, Richard",L,0,0,8526,N
H2TX11061,TX,11,FALSE,"Riley, Jim",D,4322,0,41970,N
H2TX11079,TX,11,FALSE,"Brown, Wade",R,7547,0,0,N
H2TX11095,TX,11,FALSE,"Ballard, Scott J.",L,0,0,6311,N
H2TX13075,TX,13,FALSE,"Barlow, Pamela Lee",R,13637,0,0,N
H2TX13083,TX,13,FALSE,"Deek, John Robert",L,0,0,12701,N
H2TX13091,TX,13,FALSE,"Houston, Keith F.",G,0,0,5912,N
H2TX13109,TX,14,FALSE,"Grady, Zach",L,0,0,3619,N
H2TX14081,TX,14,FALSE,"Truncale, Michael",R,6212,0,0,N
H2TX14115,TX,14,FALSE,"Old, Jay",R,6143,0,0,N
H2TX14123,TX,14,FALSE,"Harris, Felicia",R,8287,13792,0,N
H2TX14131,TX,14,FALSE,"Gonzalez, Robert",R,4302,0,0,N
H2TX14149,TX,14,FALSE,"Weber, Randy",R,12088,23295,131460,W
H2TX14156,TX,14,FALSE,"Sargent, Bill",R,3328,0,0,N
H2TX14164,TX,14,FALSE,"Mansius, Mark A.",R,554,0,0,N
H2TX14172,TX,14,FALSE,"Dailey, Linda",D,3724,0,0,N
H2TX15039,TX,15,FALSE,"Kuiken, Jim",R,2124,0,0,N
H2TX15047,TX,15,FALSE,"Ramirez, Ruben Ramon",D,2012,0,0,N
H2TX15054,TX,15,FALSE,"Cantu, David",D,5008,0,0,N
H2TX15062,TX,15,FALSE,"Cross, Jane",D,4208,0,0,N
H2TX15088,TX,15,FALSE,"Partain, Johnny ""JP""",D,687,0,0,N
H2TX15096,TX,15,FALSE,"Cervera, Rebecca",R,2942,0,0,N
H2TX15104,TX,15,FALSE,"Finch, Ron",L,0,0,3309,N
H2TX16185,TX,16,FALSE,"O'Rourke, Beto",D,23261,0,101403,W
H2TX16193,TX,16,FALSE,"Carrasco, Barbara",R,5268,0,51043,N
H2TX16201,TX,16,FALSE,"Roen, Corey Dean",R,3681,0,0,N
H2TX16219,TX,16,FALSE,"Johnson, Paul, Jr.",D,419,0,0,N
H2TX16227,TX,16,FALSE,"Tilghman, Jerome",D,1270,0,0,N
H2TX16235,TX,16,FALSE,"Sodoy, Junart",L,0,0,2559,N
H2TX17068,TX,17,FALSE,"Hindman, George W.",R,8790,0,0,N
H2TX17076,TX,17,FALSE,"Easton, Ben",L,0,0,35978,N
H2TX18140,TX,18,FALSE,"Seibert, Sean",R,7493,0,44015,N
H2TX18157,TX,18,FALSE,"Barber, Christopher",L,0,0,4694,N
H2TX19064,TX,19,FALSE,"Winn, Chris",R,15707,0,0,N
H2TX20039,TX,20,FALSE,"Rosa, David",R,9582,0,62376,N
H2TX20054,TX,20,FALSE,"Potts, A.E. (Tracy)",L,0,0,3143,N
H2TX20062,TX,20,FALSE,"Diaz, Antonio",G,0,0,1626,N
H2TX21078,TX,21,FALSE,"Mack, Richard",R,10111,0,0,N
H2TX21086,TX,21,FALSE,"Duval, Candace E.",D,9522,0,109326,N
H2TX21094,TX,21,FALSE,"Morgan, Richard",R,5868,0,0,N
H2TX21102,TX,21,FALSE,"Boone, Daniel",D,6070,0,0,N
H2TX21110,TX,21,FALSE,"Liberty, John-Henry",L,0,0,12524,N
H2TX22092,TX,22,FALSE,"George, KP",D,3563,0,0,N
H2TX22100,TX,22,FALSE,"Carlson, Barbara J.",R,11019,0,0,N
H2TX22118,TX,36,FALSE,"Martin, Max",D,9869,0,62143,N
H2TX22126,TX,22,FALSE,"Cook, Don",G,0,0,4054,N
H2TX23082,TX,28,TRUE,"Cuellar, Henry",D,35350,0,112456,W
H2TX23090,TX,23,FALSE,"Scharf, Ed",G,0,0,2105,N
H2TX23116,TX,23,FALSE,"Bustamante, John M.",D,5240,0,0,N
H2TX23124,TX,23,FALSE,"Gallego, Pete P.",D,16202,15815,96676,W
H2TX24122,TX,24,FALSE,"Rusk, Tim",D,5267,0,87645,N
H2TX24130,TX,24,FALSE,"Stathas, John",L,0,0,7258,N
H2TX25210,TX,25,FALSE,"Garrison, Dave",R,6133,0,0,N
H2TX25228,TX,25,FALSE,"Matthews, Brian",R,1824,0,0,N
H2TX25236,TX,25,FALSE,"Wilbanks, Chad",R,1593,0,0,N
H2TX25251,TX,25,FALSE,"Hewlett, Justin",R,6178,0,0,N
H2TX25269,TX,25,FALSE,"Henderson, Elaine M.",D,13465,0,98827,N
H2TX25277,TX,25,FALSE,"Dillon, James ""Patriot""",R,1174,0,0,N
H2TX25285,TX,25,FALSE,"Holcomb, Charlie",R,1690,0,0,N
H2TX25293,TX,25,FALSE,"Dewey, Betsy",L,0,0,10860,N
H2TX26093,TX,26,TRUE,"Burgess, Michael",R,33605,0,176642,W
H2TX26150,TX,25,FALSE,"Costa, Dianne",R,4810,0,0,N
H2TX26168,TX,26,FALSE,"Sanchez, David",D,3682,0,74237,N
H2TX27133,TX,27,FALSE,"Harrison, Rose Meza",D,6354,7024,83395,N
H2TX27141,TX,34,FALSE,"Villalobos, Armando",D,3926,0,0,N
H2TX27158,TX,34,FALSE,"Blanchard, Denise Saenz",D,5810,7824,0,N
H2TX27166,TX,34,FALSE,"Garza, Ramiro, Jr.",D,5575,0,0,N
H2TX27174,TX,27,FALSE,"Middlebrook, Don Al",R,3676,0,0,N
H2TX27182,TX,34,FALSE,"Torres, Salomon",D,4745,0,0,N
H2TX27190,TX,34,FALSE,"Vela, Filemon",D,18233,15628,89606,W
H2TX27216,TX,27,FALSE,"McDonald, Ronnie C.",D,5682,0,0,N
H2TX27224,TX,27,FALSE,"Trevino, Jerry J.",D,8231,4565,0,N
H2TX27232,TX,27,FALSE,"Junaid, Murphy Alade",D,432,0,0,N
H2TX27240,TX,27,FALSE,"Roberts, Trey",R,4653,0,0,N
H2TX27257,TX,27,FALSE,"Baldwin, Bret",I,0,0,5354,N
H2TX27265,TX,27,FALSE,"Byrd, Corrie",L,0,0,3218,N
H2TX28040,TX,15,FALSE,"Brueggemann, Dale A.",R,4551,6403,54056,N
H2TX28057,TX,28,FALSE,"Hayward, William R.",R,9710,0,49309,N
H2TX28065,TX,28,FALSE,"Hisel, Patrick",L,0,0,2473,N
H2TX28073,TX,28,FALSE,"Cary, Michael D.",G,0,0,1407,N
H2TX29030,TX,29,TRUE,"Green, Gene",D,10667,0,86053,W
H2TX29105,TX,29,FALSE,"Stanczak, James",L,0,0,4996,N
H2TX29113,TX,29,FALSE,"Selva, Maria",G,0,0,4562,N
H2TX30061,TX,06,FALSE,"Gelbman, Itamar",R,2356,0,0,N
H2TX30079,TX,30,FALSE,"Caraway, Barbara Mallory",D,5996,0,0,N
H2TX30087,TX,30,FALSE,"Clayton, Taj",D,3981,0,0,N
H2TX30095,TX,30,FALSE,"Washington, Travis, Jr.",R,6260,0,41222,N
H2TX30103,TX,30,FALSE,"Rankin, Ed",L,0,0,4733,N
H2TX31044,TX,31,TRUE,"Carter, John R.",R,32917,0,145348,W
H2TX31127,TX,31,FALSE,"Klingemann, Eric",R,10400,0,0,N
H2TX31135,TX,31,FALSE,"Garofolo, Ethan",L,0,0,8862,N
H2TX32026,TX,32,FALSE,"Hofheinz, Walter",D,1370,0,0,N
H2TX32067,TX,32,FALSE,"McGovern, Katherine Savers",D,7301,0,99288,N
H2TX32075,TX,32,FALSE,"Hollist, Seth Jewel",L,0,0,5695,N
H2TX33032,TX,25,FALSE,"Williams, Michael",R,5392,0,0,N
H2TX33040,TX,25,FALSE,"Williams, Roger",R,12894,26495,154245,W
H2TX33065,TX,33,FALSE,"Bradley, Chuck",R,3706,0,30252,N
H2TX33073,TX,33,FALSE,"Veasey, Marc",D,6938,10766,85114,W
H2TX33081,TX,33,FALSE,"Hicks, Kathleen",D,2372,0,0,N
H2TX33107,TX,12,FALSE,"Robinson, Dave",D,6530,0,66080,N
H2TX33123,TX,06,FALSE,"Sanders, Kenneth",D,6609,0,98053,N
H2TX33131,TX,33,FALSE,"Garcia, Domingo",D,4715,9653,0,N
H2TX33156,TX,33,FALSE,"Castañeda, Chrysta",D,395,0,0,N
H2TX33164,TX,33,FALSE,"Roberts, Jason E.",D,342,0,0,N
H2TX33172,TX,33,FALSE,"Valdez, Manuel",D,884,0,0,N
H2TX33180,TX,33,FALSE,"Salazar, Steve",D,482,0,0,N
H2TX33198,TX,33,FALSE,"Molina, J. R.",D,189,0,0,N
H2TX33206,TX,33,FALSE,"Tatum, Kyev P., Sr.",D,201,0,0,N
H2TX33214,TX,33,FALSE,"King, Charles",R,2104,0,0,N
H2TX33222,TX,33,FALSE,"Lindsay, Ed",G,0,0,2009,N
H2TX34014,TX,34,FALSE,"Aycock, Elmo M.",D,935,0,0,N
H2TX34030,TX,34,FALSE,"Troiani, Anthony P.",D,3638,0,0,N
H2TX34055,TX,34,FALSE,"Garza, Adela",R,4632,4287,0,N
H2TX34063,TX,27,FALSE,"Grunwald, John",R,3256,0,0,N
H2TX34071,TX,34,FALSE,"Guerra, Juan Angel",D,2200,0,0,N
H2TX34089,TX,34,FALSE,"Shanklin, Steven ""Ziggy""",L,0,0,2724,N
H2TX35011,TX,20,FALSE,"Castro, Joaquin",D,16562,0,119032,W
H2TX35029,TX,35,FALSE,"Narvaiz, Susan",R,6040,0,52894,N
H2TX35037,TX,35,FALSE,"Romo, Sylvia",D,4212,0,0,N
H2TX35045,TX,35,FALSE,"Alvarado, Maria Luisa",D,1105,0,0,N
H2TX35060,TX,35,FALSE,"Yoggerst, John",R,2171,0,0,N
H2TX35078,TX,35,FALSE,"Roark, Rob",R,3454,0,0,N
H2TX35086,TX,35,FALSE,"Alvarado, Simon",W,0,0,37,N
H2TX35094,TX,35,FALSE,"Owen, Meghan",G,0,0,2540,N
H2TX36027,TX,07,FALSE,"Tofte, Bill",R,5971,0,0,N
H2TX36035,TX,36,FALSE,"Engstrand, Jim",R,5114,0,0,N
H2TX36043,TX,36,FALSE,"Jackson, Mike",R,10786,0,0,N
H2TX36050,TX,36,FALSE,"Myers, Lois Dickson",R,1558,0,0,N
H2TX36068,TX,36,FALSE,"Morrell, Kim",R,1930,0,0,N
H2TX36076,TX,36,FALSE,"Doyle, Jerry L.",R,1479,0,0,N
H2TX36084,TX,36,FALSE,"Takach, Stephen",R,12208,17378,0,N
H2TX36092,TX,36,FALSE,"Griffin, Ky D.",R,4025,0,0,N
H2TX36100,TX,36,FALSE,"Whitton, Daniel",R,1110,0,0,N
H2TX36118,TX,36,FALSE,"Wintill, Tim",R,984,0,0,N
H2TX36126,TX,36,FALSE,"Casey, Keith",R,1225,0,0,N
H2TX36134,TX,36,FALSE,"Cole, Michael K.",L,0,0,6284,N
H2UT00013,UT,02,FALSE,"Buck, Jason",R,0,0,0,N
H2UT01094,UT,01,TRUE,"Bishop, Rob",R,0,0,175487,W
H2UT01193,UT,01,FALSE,"Smith, Jacqueline B.",R,0,0,0,N
H2UT01201,UT,01,FALSE,"Combe, Ryan",D,1944,0,0,N
H2UT01219,UT,01,FALSE,"Fabiano, Leonard Joe",R,0,0,0,N
H2UT01227,UT,01,FALSE,"Phipps, Sherry",C,0,0,9430,N
H2UT01235,UT,01,FALSE,"McAleer, Donna M.",D,3881,0,60611,N
H2UT02274,UT,02,FALSE,"Williams, Chuck ",R,0,0,0,N
H2UT02282,UT,02,FALSE,"Eagar, Cherilyn",R,0,0,0,N
H2UT02290,UT,02,FALSE,"Willoughby, John W.",R,0,0,0,N
H2UT02308,UT,04,FALSE,"Sandstrom, Stephen Eric",R,0,0,0,N
H2UT02316,UT,02,FALSE,"Wallack, Howard",R,0,0,0,N
H2UT02324,UT,02,FALSE,"Stewart, Chris",R,0,0,154523,W
H2UT02332,UT,02,FALSE,"Clark, David",R,0,0,0,N
H2UT02340,UT,02,FALSE,"Hanks, Milton Ray",R,0,0,0,N
H2UT02357,UT,02,FALSE,"Seegmiller, Jay",D,0,0,83176,N
H2UT02365,UT,02,FALSE,"McElhaney, Jeramey",R,0,0,0,N
H2UT02373,UT,02,FALSE,"Mayerhofer, Edward",R,0,0,0,N
H2UT02381,UT,02,FALSE,"Andrade, Joseph",U,0,0,2971,N
H2UT02399,UT,02,FALSE,"Small, Michael",D,0,0,0,N
H2UT02407,UT,02,FALSE,"Kimball, Charles E.",U,0,0,2824,N
H2UT02415,UT,02,FALSE,"Collinwood, Dean",D,0,0,0,N
H2UT02423,UT,02,FALSE,"Garrard, Jonathan D.",C,0,0,5051,N
H2UT03223,UT,03,FALSE,"Clark, Richard",D,0,0,0,N
H2UT03231,UT,03,FALSE,"Wardle, Lynn D.",R,0,0,0,N
H2UT03249,UT,03,FALSE,"Simonsen, Soren",D,0,0,60719,N
H2UT04015,UT,04,FALSE,"Wimmer, Carl",R,0,0,0,N
H2UT04023,UT,04,FALSE,"Love, Mia B.",R,0,0,119035,N
H2UT04031,UT,04,FALSE,"Cobb, Jay",R,0,0,0,N
H2UT04049,UT,02,FALSE,"Fuehr, Bob",R,0,0,0,N
H2UT04056,UT,04,FALSE,"Vein, Jim L.",L,0,0,6439,N
H2VA01066,VA,01,FALSE,"Cook, Adam M.",D,0,0,147036,N
H2VA02049,VA,02,FALSE,"Hirschbiel, Paul O., Jr.",D,0,0,142548,N
H2VA03054,VA,03,FALSE,"Longo, Dean J.",R,0,0,58931,N
H2VA04052,VA,04,TRUE,"Forbes, J. Randy",R,26879,0,199292,W
H2VA04094,VA,04,FALSE,"Girard, R. M. ""Bonnie""",R,3081,0,0,N
H2VA04102,VA,04,FALSE,"Ward, Ella P.",D,5830,0,150190,N
H2VA04110,VA,04,FALSE,"Elliott, Joe T., Jr.",D,1005,0,0,N
H2VA05059,VA,05,FALSE,"Hildebrandt, Kenneth J.",I,0,0,5500,N
H2VA06115,VA,06,TRUE,"Goodlatte, Robert W. ""Bob""",R,21808,0,211278,W
H2VA06180,VA,06,FALSE,"Schmookler, Andy B.",D,0,0,111949,N
H2VA06198,VA,06,FALSE,"Kwiatkowski, Karen U.",R,10991,0,0,N
H2VA07113,VA,07,FALSE,"Powell, E. Wayne",D,0,0,158012,N
H2VA08103,VA,08,FALSE,"Shuttleworth, Bruce B.",D,8006,0,0,N
H2VA08129,VA,08,FALSE,"Howell, Jason J.",I,0,0,10180,N
H2VA08137,VA,08,FALSE,"Murphy, Janet",I,0,0,5985,N
H2VA09077,VA,09,FALSE,"Flaccavento, Anthony J.",D,0,0,116400,N
H2VA10109,VA,11,FALSE,"Vaughn, Ken L.",R,6866,0,0,N
H2VA10117,VA,05,FALSE,"Douglass, John Wade",D,0,0,149214,N
H2VA10125,VA,10,FALSE,"Cabral, Kristin A.",D,0,0,142024,N
H2VA10133,VA,10,FALSE,"Chisholm, J. Kevin",I,0,0,9855,N
H2VA11149,VA,11,FALSE,"Perkins, Chris S. ",R,11600,0,117902,N
H2VA11164,VA,11,FALSE,"Galdo, Joe F. Jr.",G,0,0,2195,N
H2VA11172,VA,11,FALSE,"Gibson, Mark T.",I,0,0,3806,N
H2VA11180,VA,11,FALSE,"Marchetti, Peter M.",I,0,0,1919,N
H2VI00074,VI,00,FALSE,"Redfield, Holland L., II",R,143,0,2131,N
H2VI00082,VI,00,FALSE,"Plaskett, Stacy E.",D,3188,0,0,N
H2VI00090,VI,00,FALSE,"Pickard-Samuel, Norma ",I,0,0,1927,N
H2VT00094,VT,00,FALSE,"Newton, Jane",L,0,0,4065,N
H2VT00110,VT,00,FALSE,"Donka, Mark",R,7623,0,67543,N
H2VT00128,VT,00,FALSE,"Desrochers, James ""Sam""",I,0,0,8302,N
H2VT00136,VT,00,FALSE,"LaFramboise, Andre",V,0,0,1153,N
H2WA00049,WA,07,FALSE,"Hughes, Andrew",D,10340,0,0,N
H2WA01153,WA,01 - UNEXPIRED TERM,FALSE,"Rauniyar, Darshan",D,9277,0,0,N
H2WA01179,WA,01 - FULL TERM,FALSE,"Hobbs, Steve",D,10279,0,0,N
H2WA01187,WA,01 - UNEXPIRED TERM,FALSE,"Berry, Brian",D,2796,0,0,N
H2WA01195,WA,01 - UNEXPIRED TERM,FALSE,"Holcomb, J. Byron",D,1396,0,0,N
H2WA01203,WA,01 - UNEXPIRED TERM,FALSE,"Morrison, Ruth",D,1939,0,0,N
H2WA01211,WA,01 - UNEXPIRED TERM,FALSE,"Sullivan, Brian",D,4861,0,0,N
H2WA01229,WA,01 - UNEXPIRED TERM,FALSE,"Gerdes, Steven J.",R,4066,0,0,N
H2WA01237,WA,01 - UNEXPIRED TERM,FALSE,"Champion, Bob",I,2542,0,0,N
H2WA02177,WA,02,FALSE,"Matthews, Dan",R,39956,0,117465,N
H2WA02185,WA,02,FALSE,"Shoop, John C. W.",R,8130,0,0,N
